source_name,train_variant_count,test_variant_count,total_variant_count,train_classes,test_classes,same_class_across_splits,example_train_file,example_train_path,example_test_file,example_test_path
Screen-Shot-2021-11-16-at-7-17-45-PM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-16-at-7-17-45-PM_png.rf.4e961ed41504e15b9379f69e0142e801.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-17-45-PM_png.rf.4e961ed41504e15b9379f69e0142e801.jpg,Screen-Shot-2021-11-16-at-7-17-45-PM_png.rf.cfc11a7bda850be0b92d371c2898d3ad.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-17-45-PM_png.rf.cfc11a7bda850be0b92d371c2898d3ad.jpg
Screen-Shot-2021-11-19-at-1-00-57-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-00-57-AM_png.rf.08ee0d1d0382f4a438110d36516edb0a.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-00-57-AM_png.rf.08ee0d1d0382f4a438110d36516edb0a.jpg,Screen-Shot-2021-11-19-at-1-00-57-AM_png.rf.a2258dc96f532e444028a5e4a4ffbc08.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-00-57-AM_png.rf.a2258dc96f532e444028a5e4a4ffbc08.jpg
Screen-Shot-2021-11-19-at-1-26-44-AM_png,1,2,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-26-44-AM_png.rf.69987dd26624413eeabf5faaaa779592.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-26-44-AM_png.rf.69987dd26624413eeabf5faaaa779592.jpg,Screen-Shot-2021-11-19-at-1-26-44-AM_png.rf.03df3d79c9891041f8ab532e86611594.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-26-44-AM_png.rf.03df3d79c9891041f8ab532e86611594.jpg
Screen-Shot-2021-11-19-at-1-31-21-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-31-21-AM_png.rf.4085cf3ec51108bae11eb0cbb95cf221.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-31-21-AM_png.rf.4085cf3ec51108bae11eb0cbb95cf221.jpg,Screen-Shot-2021-11-19-at-1-31-21-AM_png.rf.95301877af646b998ed8900ceb1f9922.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-31-21-AM_png.rf.95301877af646b998ed8900ceb1f9922.jpg
Screen-Shot-2021-11-19-at-1-37-53-AM_png,1,2,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-37-53-AM_png.rf.f511cd781d9b147578221170aa89ea90.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-37-53-AM_png.rf.f511cd781d9b147578221170aa89ea90.jpg,Screen-Shot-2021-11-19-at-1-37-53-AM_png.rf.86e9cbce0daafa7832fb3714a0db02b2.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-37-53-AM_png.rf.86e9cbce0daafa7832fb3714a0db02b2.jpg
Screen-Shot-2021-11-19-at-1-38-40-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-38-40-AM_png.rf.1ac3e3db64655a0b6cc6cefb4d9ebd62.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-38-40-AM_png.rf.1ac3e3db64655a0b6cc6cefb4d9ebd62.jpg,Screen-Shot-2021-11-19-at-1-38-40-AM_png.rf.92fc8206cceda2823ce5b41b7ea5a9c0.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-38-40-AM_png.rf.92fc8206cceda2823ce5b41b7ea5a9c0.jpg
Screen-Shot-2021-11-19-at-1-38-57-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-38-57-AM_png.rf.28b1d2d0df0e12f68151cdc1c1c1e6ab.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-38-57-AM_png.rf.28b1d2d0df0e12f68151cdc1c1c1e6ab.jpg,Screen-Shot-2021-11-19-at-1-38-57-AM_png.rf.b976b1f54cf785e66974724e4e4585fa.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-38-57-AM_png.rf.b976b1f54cf785e66974724e4e4585fa.jpg
Screen-Shot-2021-11-19-at-1-43-17-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-43-17-AM_png.rf.1e261de98548c7717d13dde86d352773.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-43-17-AM_png.rf.1e261de98548c7717d13dde86d352773.jpg,Screen-Shot-2021-11-19-at-1-43-17-AM_png.rf.1182e23c51367d6cfe89acbb693bf1ab.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-43-17-AM_png.rf.1182e23c51367d6cfe89acbb693bf1ab.jpg
Screen-Shot-2021-11-19-at-1-45-52-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-45-52-AM_png.rf.8a74536f93e4c00f09e806e756c2ac08.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-45-52-AM_png.rf.8a74536f93e4c00f09e806e756c2ac08.jpg,Screen-Shot-2021-11-19-at-1-45-52-AM_png.rf.59970b0d8735b67e97a6b322165ff8a4.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-45-52-AM_png.rf.59970b0d8735b67e97a6b322165ff8a4.jpg
Screen-Shot-2021-11-19-at-1-54-25-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-54-25-AM_png.rf.acd80b0893b770fec3b558dc7dd40286.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-54-25-AM_png.rf.acd80b0893b770fec3b558dc7dd40286.jpg,Screen-Shot-2021-11-19-at-1-54-25-AM_png.rf.6f719fe9b2f233b8253010a4e82d60e1.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-54-25-AM_png.rf.6f719fe9b2f233b8253010a4e82d60e1.jpg
Screen-Shot-2021-11-19-at-1-54-57-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-54-57-AM_png.rf.78e522d7a56bc1af55a625aac84f9eb7.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-54-57-AM_png.rf.78e522d7a56bc1af55a625aac84f9eb7.jpg,Screen-Shot-2021-11-19-at-1-54-57-AM_png.rf.28d1b22593c06e5dda8f58aac3c41d33.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-54-57-AM_png.rf.28d1b22593c06e5dda8f58aac3c41d33.jpg
Screen-Shot-2021-11-19-at-1-55-04-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-55-04-AM_png.rf.2d175e3989539881845c596d8e4cbd6d.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-55-04-AM_png.rf.2d175e3989539881845c596d8e4cbd6d.jpg,Screen-Shot-2021-11-19-at-1-55-04-AM_png.rf.042cf77f894b5b2a9af7bf094bb89e41.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-55-04-AM_png.rf.042cf77f894b5b2a9af7bf094bb89e41.jpg
Screen-Shot-2021-11-19-at-1-56-09-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-56-09-AM_png.rf.b3ff6e906c189adfe13d84f2dfc83de3.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-56-09-AM_png.rf.b3ff6e906c189adfe13d84f2dfc83de3.jpg,Screen-Shot-2021-11-19-at-1-56-09-AM_png.rf.353c99bb4a0569ff859a449ceedc8ec4.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-56-09-AM_png.rf.353c99bb4a0569ff859a449ceedc8ec4.jpg
Screen-Shot-2021-11-19-at-1-56-53-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-1-56-53-AM_png.rf.379b0d343cbb4b9f9e7b1de7530659e7.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-56-53-AM_png.rf.379b0d343cbb4b9f9e7b1de7530659e7.jpg,Screen-Shot-2021-11-19-at-1-56-53-AM_png.rf.13e734ae3291f05e68eb02889424a436.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-1-56-53-AM_png.rf.13e734ae3291f05e68eb02889424a436.jpg
Screen-Shot-2021-11-19-at-12-37-14-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-12-37-14-AM_png.rf.3b727e95e0bd55c53792de10a574da8c.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-37-14-AM_png.rf.3b727e95e0bd55c53792de10a574da8c.jpg,Screen-Shot-2021-11-19-at-12-37-14-AM_png.rf.a69cedffa7f913f6ece573e56db1d965.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-37-14-AM_png.rf.a69cedffa7f913f6ece573e56db1d965.jpg
Screen-Shot-2021-11-19-at-12-39-46-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-12-39-46-AM_png.rf.9b4b9a4996b4e1b0ed5b3c37635d243d.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-39-46-AM_png.rf.9b4b9a4996b4e1b0ed5b3c37635d243d.jpg,Screen-Shot-2021-11-19-at-12-39-46-AM_png.rf.cb554363f5f823f709477ebdd056743a.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-39-46-AM_png.rf.cb554363f5f823f709477ebdd056743a.jpg
Screen-Shot-2021-11-19-at-12-55-27-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-12-55-27-AM_png.rf.7e3beeba3a3da7a47d76dad3846fa1df.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-55-27-AM_png.rf.7e3beeba3a3da7a47d76dad3846fa1df.jpg,Screen-Shot-2021-11-19-at-12-55-27-AM_png.rf.496947b15eade645613e333ead8fa545.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-55-27-AM_png.rf.496947b15eade645613e333ead8fa545.jpg
Screen-Shot-2021-11-19-at-12-55-39-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-12-55-39-AM_png.rf.3f382c20cdd7b5bab086cbda3732aca3.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-55-39-AM_png.rf.3f382c20cdd7b5bab086cbda3732aca3.jpg,Screen-Shot-2021-11-19-at-12-55-39-AM_png.rf.8d61a0594fc64089c87dd00b0e6f0b09.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-55-39-AM_png.rf.8d61a0594fc64089c87dd00b0e6f0b09.jpg
Screen-Shot-2021-11-19-at-12-56-04-AM_png,1,2,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-12-56-04-AM_png.rf.591aad84ea163863284ff54dd3275cf2.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-56-04-AM_png.rf.591aad84ea163863284ff54dd3275cf2.jpg,Screen-Shot-2021-11-19-at-12-56-04-AM_png.rf.38820238dd67401dd034f47057e9a613.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-56-04-AM_png.rf.38820238dd67401dd034f47057e9a613.jpg
Screen-Shot-2021-11-19-at-2-10-05-AM_png,1,2,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-2-10-05-AM_png.rf.bc4eceb8986640e3050ce5226fd04bfa.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-10-05-AM_png.rf.bc4eceb8986640e3050ce5226fd04bfa.jpg,Screen-Shot-2021-11-19-at-2-10-05-AM_png.rf.020549b2c1e999dab8f0cf598e5141c4.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-10-05-AM_png.rf.020549b2c1e999dab8f0cf598e5141c4.jpg
Screen-Shot-2021-11-19-at-2-13-04-AM_png,1,2,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-2-13-04-AM_png.rf.cbd17513af1372a668d17c3f310499e0.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-13-04-AM_png.rf.cbd17513af1372a668d17c3f310499e0.jpg,Screen-Shot-2021-11-19-at-2-13-04-AM_png.rf.4d3eb3e80791302af1b1807e55b86998.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-13-04-AM_png.rf.4d3eb3e80791302af1b1807e55b86998.jpg
Screen-Shot-2021-11-19-at-2-14-13-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-2-14-13-AM_png.rf.3ddd543b89fc333b02f32ac639f0b103.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-14-13-AM_png.rf.3ddd543b89fc333b02f32ac639f0b103.jpg,Screen-Shot-2021-11-19-at-2-14-13-AM_png.rf.9660cbce1aaec42bb0c08b094f62a921.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-14-13-AM_png.rf.9660cbce1aaec42bb0c08b094f62a921.jpg
Screen-Shot-2021-11-19-at-2-17-07-AM_png,1,2,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-2-17-07-AM_png.rf.7df2e98a6c0070d76cae3d81bd26277c.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-17-07-AM_png.rf.7df2e98a6c0070d76cae3d81bd26277c.jpg,Screen-Shot-2021-11-19-at-2-17-07-AM_png.rf.9a0f7760436155c743d9eaaf97c76d58.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-17-07-AM_png.rf.9a0f7760436155c743d9eaaf97c76d58.jpg
Screen-Shot-2021-11-19-at-2-26-44-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-2-26-44-AM_png.rf.221a3532a21c066edf5ab7e74e37dafc.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-26-44-AM_png.rf.221a3532a21c066edf5ab7e74e37dafc.jpg,Screen-Shot-2021-11-19-at-2-26-44-AM_png.rf.7e362aed364a99d850d18e2a03d30ce7.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-26-44-AM_png.rf.7e362aed364a99d850d18e2a03d30ce7.jpg
Screen-Shot-2021-11-19-at-2-27-01-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-2-27-01-AM_png.rf.55868fcd912459fd87e7e26a7c7dcaec.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-27-01-AM_png.rf.55868fcd912459fd87e7e26a7c7dcaec.jpg,Screen-Shot-2021-11-19-at-2-27-01-AM_png.rf.e1401db8fc51737dd68afb3cf9807c54.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-27-01-AM_png.rf.e1401db8fc51737dd68afb3cf9807c54.jpg
Screen-Shot-2021-11-19-at-2-27-33-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-2-27-33-AM_png.rf.33cd4df35512715e393ea296ace2b81c.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-27-33-AM_png.rf.33cd4df35512715e393ea296ace2b81c.jpg,Screen-Shot-2021-11-19-at-2-27-33-AM_png.rf.b6708cb30f43cb115020f98cf59220a2.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-27-33-AM_png.rf.b6708cb30f43cb115020f98cf59220a2.jpg
Screen-Shot-2021-11-19-at-2-30-18-AM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-19-at-2-30-18-AM_png.rf.1c07897cd6389289a3a454afa8acc53d.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-30-18-AM_png.rf.1c07897cd6389289a3a454afa8acc53d.jpg,Screen-Shot-2021-11-19-at-2-30-18-AM_png.rf.4c540a33e29875f38fc7e311a3706f75.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-2-30-18-AM_png.rf.4c540a33e29875f38fc7e311a3706f75.jpg
Screen-Shot-2021-11-20-at-10-04-59-PM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-20-at-10-04-59-PM_png.rf.9733367e7c41b80056790a2bd733dd4c.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-10-04-59-PM_png.rf.9733367e7c41b80056790a2bd733dd4c.jpg,Screen-Shot-2021-11-20-at-10-04-59-PM_png.rf.4bca1f65b69fd5c28f76dc67b9a3753d.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-10-04-59-PM_png.rf.4bca1f65b69fd5c28f76dc67b9a3753d.jpg
Screen-Shot-2021-11-20-at-10-24-29-PM_png,1,2,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-20-at-10-24-29-PM_png.rf.3bd6f025742de786e7c8729fec2d1d5f.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-10-24-29-PM_png.rf.3bd6f025742de786e7c8729fec2d1d5f.jpg,Screen-Shot-2021-11-20-at-10-24-29-PM_png.rf.56724e81eeec07272eea77d625c27875.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-10-24-29-PM_png.rf.56724e81eeec07272eea77d625c27875.jpg
Screen-Shot-2021-11-20-at-10-28-12-PM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-20-at-10-28-12-PM_png.rf.05f58b3ce8d75794d35658b8a47d2649.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-10-28-12-PM_png.rf.05f58b3ce8d75794d35658b8a47d2649.jpg,Screen-Shot-2021-11-20-at-10-28-12-PM_png.rf.3c036eaef8513ddd248c217a7195a233.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-10-28-12-PM_png.rf.3c036eaef8513ddd248c217a7195a233.jpg
Screen-Shot-2021-11-20-at-10-40-57-PM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-20-at-10-40-57-PM_png.rf.2ce78fbdcb465062ffc44589b4e3ae00.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-10-40-57-PM_png.rf.2ce78fbdcb465062ffc44589b4e3ae00.jpg,Screen-Shot-2021-11-20-at-10-40-57-PM_png.rf.c896d8a6837b555770ce6aba1bf15739.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-10-40-57-PM_png.rf.c896d8a6837b555770ce6aba1bf15739.jpg
Screen-Shot-2021-11-20-at-7-49-00-PM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-20-at-7-49-00-PM_png.rf.12535ad4ce67ce99c3eeb8bb0d0aa5f8.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-7-49-00-PM_png.rf.12535ad4ce67ce99c3eeb8bb0d0aa5f8.jpg,Screen-Shot-2021-11-20-at-7-49-00-PM_png.rf.2ab0b916fbf0c3cdefddce58cb4dcc77.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-7-49-00-PM_png.rf.2ab0b916fbf0c3cdefddce58cb4dcc77.jpg
Screen-Shot-2021-11-20-at-7-49-46-PM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-20-at-7-49-46-PM_png.rf.ab356d0f25da976493d91cf60552e94c.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-7-49-46-PM_png.rf.ab356d0f25da976493d91cf60552e94c.jpg,Screen-Shot-2021-11-20-at-7-49-46-PM_png.rf.38fa6498f1f7e7a89187f6528688b2ed.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-7-49-46-PM_png.rf.38fa6498f1f7e7a89187f6528688b2ed.jpg
Screen-Shot-2021-11-20-at-7-52-57-PM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-20-at-7-52-57-PM_png.rf.640382fa4b3e038b038d5a2bc5667def.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-7-52-57-PM_png.rf.640382fa4b3e038b038d5a2bc5667def.jpg,Screen-Shot-2021-11-20-at-7-52-57-PM_png.rf.a285b1200d2b44506b97ad84ce9506e0.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-7-52-57-PM_png.rf.a285b1200d2b44506b97ad84ce9506e0.jpg
Screen-Shot-2021-11-20-at-7-53-27-PM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-20-at-7-53-27-PM_png.rf.2eeb08dfadb4029f7098dbaa55dfc3de.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-7-53-27-PM_png.rf.2eeb08dfadb4029f7098dbaa55dfc3de.jpg,Screen-Shot-2021-11-20-at-7-53-27-PM_png.rf.ef266f5d4a24a6529e17b9e67a1f413d.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-7-53-27-PM_png.rf.ef266f5d4a24a6529e17b9e67a1f413d.jpg
Screen-Shot-2021-11-20-at-7-56-35-PM_png,2,1,3,Acral_Lentiginous_Melanoma,Acral_Lentiginous_Melanoma,True,Screen-Shot-2021-11-20-at-7-56-35-PM_png.rf.468afc3ea7624715ff5d90a3bfbcadf8.jpg,C:\Users\venka\Documents\Project\data\processed\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-7-56-35-PM_png.rf.468afc3ea7624715ff5d90a3bfbcadf8.jpg,Screen-Shot-2021-11-20-at-7-56-35-PM_png.rf.35edd084b9cef21b9f11f52b7e4bd842.jpg,C:\Users\venka\Documents\Project\data\processed\test\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-7-56-35-PM_png.rf.35edd084b9cef21b9f11f52b7e4bd842.jpg
